id,company_name,product_name,composition
435,SHISEIDO,ブロウインクトリオ 03,"【ペンシル】ステアリン酸,モクロウ,水添ヒマシ油,トリエチルヘキサノイン,テトラ（ヒドロキシステアリン酸／イソステアリン酸）ジペンタエリスリチル,トリ酢酸テトラステアリン酸スクロース,セスキオレイン酸ソルビタン,水酸化Ａｌ,トコフェロール,合成金雲母,酸化チタン,酸化鉄,マイカ【パウダー】タルク,トリイソステアリン,ヒドロキシステアリン酸エチルヘキシル,シリカ,ジメチコン,イソステアリン酸ソルビタン,テトラ（ヒドロキシステアリン酸／イソステアリン酸）ジペンタエリスリチル,メチコン,ステアリン酸Ｍｇ,水酸化Ａｌ,トコフェロール,フェノキシエタノール,デヒドロ酢酸Ｎａ,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
436,SHISEIDO,ブロウインクトリオ 04,"【ペンシル】ステアリン酸,モクロウ,水添ヒマシ油,トリエチルヘキサノイン,テトラ（ヒドロキシステアリン酸／イソステアリン酸）ジペンタエリスリチル,トリ酢酸テトラステアリン酸スクロース,セスキオレイン酸ソルビタン,水酸化Ａｌ,トコフェロール,合成金雲母,酸化チタン,酸化鉄,マイカ【パウダー】タルク,トリイソステアリン,ヒドロキシステアリン酸エチルヘキシル,シリカ,ジメチコン,イソステアリン酸ソルビタン,テトラ（ヒドロキシステアリン酸／イソステアリン酸）ジペンタエリスリチル,メチコン,ステアリン酸Ｍｇ,水酸化Ａｌ,トコフェロール,フェノキシエタノール,デヒドロ酢酸Ｎａ,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
444,SHISEIDO,美リフトアイブロー ソフトブラウン,"ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,トリエチルヘキサノイン,水添ヒマシ油,リンゴ酸ジイソステアリル,ダイマージリノール酸（フィトステリル／ベヘニル）,セスキイソステアリン酸ソルビタン,ダイズ油,ゴマ油,コメ胚芽油,テトラヒドロテトラメチルシクロテトラシロキサン,水酸化Ａｌ,テトラデセン,トコフェロール,酸化鉄,マイカ,酸化チタン,合成金雲母商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
445,SHISEIDO,美リフトアイブロー ブラウン,"ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,トリエチルヘキサノイン,水添ヒマシ油,リンゴ酸ジイソステアリル,ダイマージリノール酸（フィトステリル／ベヘニル）,セスキイソステアリン酸ソルビタン,ダイズ油,ゴマ油,コメ胚芽油,テトラヒドロテトラメチルシクロテトラシロキサン,水酸化Ａｌ,テトラデセン,トコフェロール,酸化鉄,マイカ,酸化チタン,合成金雲母商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
446,SHISEIDO,美リフトアイブロー グレー,"ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,トリエチルヘキサノイン,水添ヒマシ油,リンゴ酸ジイソステアリル,ダイマージリノール酸（フィトステリル／ベヘニル）,セスキイソステアリン酸ソルビタン,ダイズ油,ゴマ油,コメ胚芽油,テトラヒドロテトラメチルシクロテトラシロキサン,水酸化Ａｌ,テトラデセン,トコフェロール,酸化鉄,マイカ,酸化チタン,合成金雲母商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
454,SHISEIDO,アイブローペンシルN BR666,"ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,ダイマージリノール酸（フィトステリル／ベヘニル）,水添ヒマシ油,トリエチルヘキサノイン,セスキイソステアリン酸ソルビタン,水酸化Ａｌ,トコフェロール,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
455,SHISEIDO,アイブローペンシルN BR641,"ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,ダイマージリノール酸（フィトステリル／ベヘニル）,水添ヒマシ油,トリエチルヘキサノイン,セスキイソステアリン酸ソルビタン,水酸化Ａｌ,トコフェロール,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
456,SHISEIDO,アイブローペンシルN BR741,"ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,ダイマージリノール酸（フィトステリル／ベヘニル）,水添ヒマシ油,トリエチルヘキサノイン,セスキイソステアリン酸ソルビタン,水酸化Ａｌ,トコフェロール,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
457,SHISEIDO,アイブローペンシルN GY941,"ベヘン酸,モクロウ,酢酸ステアリン酸スクロース,ダイマージリノール酸（フィトステリル／ベヘニル）,水添ヒマシ油,トリエチルヘキサノイン,セスキイソステアリン酸ソルビタン,水酸化Ａｌ,トコフェロール,酸化鉄,マイカ,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
466,SHISEIDO,アイブローファンデーション LBR,"タルク,メタクリル酸メチルクロスポリマー,ジメチコン,ミリスチン酸亜鉛,スクワラン,水添ポリイソブテン,セスキイソステアリン酸ソルビタン,酸化亜鉛,コメ胚芽油,アセチルヒアルロン酸Ｎａ,シリカ,ケイ酸（Ｎａ／Ｍｇ）,グリセリン,トコフェロール,テトラヒドロテトラメチルシクロテトラシロキサン,テトラデセン,クロルフェネシン,香料,マイカ,酸化鉄,酸化チタン商品の改良や表示方法の変更などにより、実際の成分と一部異なる場合があります。実際の成分は商品の表示をご覧ください。"
